id,climate,type,vav_min_frac,vintage,vav_sizing,heating_sp,cooling_sp,terminal_heating,central_heating,cooling,fans,hvac
HighNewVAVAuto.San.Francisco.hsp21.11.csp28.89,San Francisco,HighNewVAVAuto,High,New,TRUE,21.11,28.89,1.28472306,1.29833204,3.68520574,0.56044254,6.83347536
HighNewVAVAuto.San.Francisco.hsp21.11.csp29.17,San Francisco,HighNewVAVAuto,High,New,TRUE,21.11,29.17,1.22339428,1.27659302,3.5533577,0.5381733,6.59629028
HighNewVAVAuto.San.Francisco.hsp21.11.csp29.44,San Francisco,HighNewVAVAuto,High,New,TRUE,21.11,29.44,1.1700188,1.22357102,3.43476516,0.51820168,6.35132864
HighNewVAVAuto.San.Francisco.hsp21.11.csp29.72,San Francisco,HighNewVAVAuto,High,New,TRUE,21.11,29.72,1.12159204,1.17514426,3.31228434,0.49946724,6.11325986
HighNewVAVAuto.San.Francisco.hsp21.11.csp30,San Francisco,HighNewVAVAuto,High,New,TRUE,21.11,30,1.07599312,1.12813142,3.19422202,0.48179324,5.88491178
HighNewVAVAuto.Baltimore.hsp17.67.csp22.22,Baltimore,HighNewVAVAuto,High,New,TRUE,17.67,22.22,4.268271,0.88705806,8.12173322,1.80027364,15.0821079
HighNewVAVAuto.Baltimore.hsp18.17.csp22.22,Baltimore,HighNewVAVAuto,High,New,TRUE,18.17,22.22,5.0176486,0.77977688,8.1592021,1.78719488,15.74859444
HighNewVAVAuto.Baltimore.hsp18.89.csp22.22,Baltimore,HighNewVAVAuto,High,New,TRUE,18.89,22.22,6.35344952,0.64103598,8.23997228,1.76863718,17.00786694
HighNewVAVAuto.Baltimore.hsp19.17.csp22.22,Baltimore,HighNewVAVAuto,High,New,TRUE,19.17,22.22,6.97469062,0.59225574,8.28221314,1.76315824,17.61708972
HighNewVAVAuto.Baltimore.hsp19.44.csp22.22,Baltimore,HighNewVAVAuto,High,New,TRUE,19.44,22.22,7.6254473,0.54895444,8.32869576,1.75803278,18.26590226
HighNewVAVAuto.Baltimore.hsp19.72.csp22.22,Baltimore,HighNewVAVAuto,High,New,TRUE,19.72,22.22,8.35379284,0.5063601,8.38083406,1.7523771,18.99813608
HighNewVAVAuto.Baltimore.hsp20.csp22.22,Baltimore,HighNewVAVAuto,High,New,TRUE,20,22.22,9.15195068,0.4665936,8.44057218,1.74778186,19.8116703
HighNewVAVAuto.Baltimore.hsp20.28.csp22.22,Baltimore,HighNewVAVAuto,High,New,TRUE,20.28,22.22,10.01868364,0.42965494,8.50844034,1.74424706,20.70579796
HighNewVAVAuto.Baltimore.hsp20.56.csp22.22,Baltimore,HighNewVAVAuto,High,New,TRUE,20.56,22.22,10.95328476,0.39607434,8.5833781,1.74141922,21.6789284
HighNewVAVAuto.Baltimore.hsp20.83.csp22.22,Baltimore,HighNewVAVAuto,High,New,TRUE,20.83,22.22,11.9264152,0.36549832,8.66591568,1.7400053,22.70260648
HighNewVAVAuto.Baltimore.hsp21.11.csp22.22,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,22.22,13.01531034,0.3366897,8.76047158,1.74035878,23.85760238
HighNewVAVAuto.Baltimore.hsp21.11.csp22.5,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,22.5,12.07770464,0.41056702,8.37111336,1.65410966,22.51826666
HighNewVAVAuto.Baltimore.hsp21.11.csp22.78,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,22.78,11.22599458,0.5019416,8.00208024,1.57280926,21.30759766
HighNewVAVAuto.Baltimore.hsp21.11.csp23.06,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,23.06,10.41511146,0.61982718,7.64082368,1.49327626,20.17381056
HighNewVAVAuto.Baltimore.hsp21.11.csp23.33,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,23.33,9.76435478,0.74266148,7.34761202,1.42505462,19.28445488
HighNewVAVAuto.Baltimore.hsp21.11.csp23.61,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,23.61,9.12915122,0.89836942,7.04856794,1.35665624,18.4375168
HighNewVAVAuto.Baltimore.hsp21.11.csp23.89,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,23.89,8.55138816,1.0745792,6.7647235,1.29179266,17.6872555
HighNewVAVAuto.Baltimore.hsp21.11.csp24.17,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,24.17,8.02558666,1.27199778,6.4960787,1.23064062,17.02907574
HighNewVAVAuto.Baltimore.hsp21.11.csp24.44,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,24.44,7.54732822,1.48567644,6.24369398,1.1735536,16.45502422
HighNewVAVAuto.Baltimore.hsp21.11.csp24.72,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,24.72,7.12191504,1.7064247,6.00880652,1.11911768,15.96103592
HighNewVAVAuto.Baltimore.hsp21.11.csp25,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,25,6.72972898,1.94431674,5.78134214,1.06733286,15.5274927
HighNewVAVAuto.Baltimore.hsp21.11.csp25.28,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,25.28,6.34107772,2.2145522,5.5469849,1.0153713,15.1227581
HighNewVAVAuto.Baltimore.hsp21.11.csp25.56,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,25.56,6.04114994,2.45103032,5.34479434,0.97171652,14.8134631
HighNewVAVAuto.Baltimore.hsp21.11.csp25.83,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,25.83,5.78063518,2.68167602,5.15833364,0.93195002,14.55736684
HighNewVAVAuto.Baltimore.hsp21.11.csp26.11,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,26.11,5.53249222,2.92274938,4.97593796,0.89289048,14.32884202
HighNewVAVAuto.Baltimore.hsp21.11.csp26.39,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,26.39,5.29495366,3.17478062,4.79071444,0.8545379,14.1197586
HighNewVAVAuto.Baltimore.hsp21.11.csp26.67,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,26.67,5.06961016,3.43653256,4.60831876,0.8174225,13.93665596
HighNewVAVAuto.Baltimore.hsp21.11.csp26.94,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,26.94,4.86353132,3.69439622,4.43210898,0.78260472,13.77741322
HighNewVAVAuto.Baltimore.hsp21.11.csp27.22,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,27.22,4.68237282,3.94501354,4.2744569,0.75008456,13.6566998
HighNewVAVAuto.Baltimore.hsp21.11.csp27.5,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,27.5,4.51535352,4.1745988,4.11132588,0.7193318,13.52538198
HighNewVAVAuto.Baltimore.hsp21.11.csp27.78,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,27.78,4.35876188,4.2558992,3.95614816,0.68963948,13.2652207
HighNewVAVAuto.Baltimore.hsp21.11.csp28.06,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,28.06,4.21065376,4.34002744,3.8078633,0.66118434,13.02450082
HighNewVAVAuto.Baltimore.hsp21.11.csp28.33,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,28.33,4.07933594,4.43193224,3.66965262,0.6353803,12.82107308
HighNewVAVAuto.Baltimore.hsp21.11.csp28.61,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,28.61,3.950139,4.53179034,3.52914432,0.60992974,12.62577538
HighNewVAVAuto.Baltimore.hsp21.11.csp28.89,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,28.89,3.82889536,4.59630044,3.39924042,0.58606984,12.41527804
HighNewVAVAuto.Baltimore.hsp21.11.csp29.17,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,29.17,3.71701894,4.51111176,3.2829455,0.5638006,12.07964878
HighNewVAVAuto.Baltimore.hsp21.11.csp29.44,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,29.44,3.62210956,4.44112272,3.17743172,0.5443592,11.78979518
HighNewVAVAuto.Baltimore.hsp21.11.csp29.72,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,29.72,3.53497674,4.36052928,3.0788108,0.52650846,11.50559726
HighNewVAVAuto.Baltimore.hsp21.11.csp30,Baltimore,HighNewVAVAuto,High,New,TRUE,21.11,30,3.45544374,4.2161327,2.98973384,0.51007164,11.1761539
HighNewVAVAuto.Chicago.hsp17.67.csp22.22,Chicago,HighNewVAVAuto,High,New,TRUE,17.67,22.22,6.18218846,2.1014386,5.4842422,1.84021688,15.61285812
HighNewVAVAuto.Chicago.hsp18.17.csp22.22,Chicago,HighNewVAVAuto,High,New,TRUE,18.17,22.22,7.05033534,1.89323888,5.48565612,1.82378006,16.25778238
HighNewVAVAuto.Chicago.hsp18.89.csp22.22,Chicago,HighNewVAVAuto,High,New,TRUE,18.89,22.22,8.54308138,1.6047992,5.48989788,1.79850624,17.44105668
HighNewVAVAuto.Chicago.hsp19.17.csp22.22,Chicago,HighNewVAVAuto,High,New,TRUE,19.17,22.22,9.21133532,1.49840172,5.49290246,1.78913902,17.9965505
HighNewVAVAuto.Chicago.hsp19.44.csp22.22,Chicago,HighNewVAVAuto,High,New,TRUE,19.44,22.22,9.90733744,1.3988971,5.496614,1.78012528,18.5877458
HighNewVAVAuto.Chicago.hsp19.72.csp22.22,Chicago,HighNewVAVAuto,High,New,TRUE,19.72,22.22,10.69259326,1.29939248,5.50226968,1.77217198,19.27119938
HighNewVAVAuto.Chicago.hsp20.csp22.22,Chicago,HighNewVAVAuto,High,New,TRUE,20,22.22,11.53617328,1.20519006,5.51022298,1.76457216,20.02093046
HighNewVAVAuto.Chicago.hsp20.28.csp22.22,Chicago,HighNewVAVAuto,High,New,TRUE,20.28,22.22,12.44444014,1.11575962,5.52188782,1.75820952,20.84506908
HighNewVAVAuto.Chicago.hsp20.56.csp22.22,Chicago,HighNewVAVAuto,High,New,TRUE,20.56,22.22,13.42022168,1.0312779,5.53691072,1.75290732,21.7460896
HighNewVAVAuto.Chicago.hsp20.83.csp22.22,Chicago,HighNewVAVAuto,High,New,TRUE,20.83,22.22,14.43135122,0.9552797,5.55741256,1.74919578,22.69801124
HighNewVAVAuto.Chicago.hsp21.11.csp22.22,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,22.22,15.55258978,0.88228608,5.58480726,1.74672142,23.77117652
HighNewVAVAuto.Chicago.hsp21.11.csp22.5,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,22.5,14.54022306,1.07422572,5.38102604,1.65905838,22.65930518
HighNewVAVAuto.Chicago.hsp21.11.csp22.78,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,22.78,13.60968696,1.30062966,5.18749574,1.57546036,21.6780447
HighNewVAVAuto.Chicago.hsp21.11.csp23.06,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,23.06,12.77635786,1.55637244,5.00386288,1.49751802,20.83888318
HighNewVAVAuto.Chicago.hsp21.11.csp23.33,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,23.33,12.01778978,1.83350076,4.82924376,1.42487788,20.11018416
HighNewVAVAuto.Chicago.hsp21.11.csp23.61,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,23.61,11.33468968,2.13731682,4.66434534,1.35594928,19.4970731
HighNewVAVAuto.Chicago.hsp21.11.csp23.89,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,23.89,10.70531854,2.46428582,4.50740022,1.290202,18.97197856
HighNewVAVAuto.Chicago.hsp21.11.csp24.17,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,24.17,10.14151794,2.79850116,4.35558056,1.22887322,18.52924486
HighNewVAVAuto.Chicago.hsp21.11.csp24.44,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,24.44,9.64222744,3.12847474,4.21454204,1.17249316,18.16250936
HighNewVAVAuto.Chicago.hsp21.11.csp24.72,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,24.72,9.1471787,3.49132196,4.06395956,1.11540614,17.82263834
HighNewVAVAuto.Chicago.hsp21.11.csp25,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,25,8.69101276,3.85699702,3.91814906,1.06114696,17.53207778
HighNewVAVAuto.Chicago.hsp21.11.csp25.28,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,25.28,8.26948786,4.22709058,3.77887794,1.00900866,17.28923702
HighNewVAVAuto.Chicago.hsp21.11.csp25.56,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,25.56,7.95612784,4.52419052,3.65692734,0.96694454,17.10896222
HighNewVAVAuto.Chicago.hsp21.11.csp25.83,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,25.83,7.65796746,4.82553222,3.53709762,0.92647108,16.95184036
HighNewVAVAuto.Chicago.hsp21.11.csp26.11,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,26.11,7.37429976,5.1325296,3.4163842,0.88688132,16.81486686
HighNewVAVAuto.Chicago.hsp21.11.csp26.39,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,26.39,7.11431522,5.4329876,3.29832188,0.84905896,16.69945564
HighNewVAVAuto.Chicago.hsp21.11.csp26.67,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,26.67,6.87041402,5.73061776,3.18697568,0.81282726,16.6056067
HighNewVAVAuto.Chicago.hsp21.11.csp26.94,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,26.94,6.64383334,6.02117832,3.0761597,0.77871644,16.52465978
HighNewVAVAuto.Chicago.hsp21.11.csp27.22,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,27.22,6.43492666,6.30502276,2.96781808,0.74619628,16.45873576
HighNewVAVAuto.Chicago.hsp21.11.csp27.5,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,27.5,6.25429838,6.5720769,2.87414588,0.71685744,16.42215058
HighNewVAVAuto.Chicago.hsp21.11.csp27.78,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,27.78,6.08798604,6.68996248,2.77605518,0.68946274,16.24823842
HighNewVAVAuto.Chicago.hsp21.11.csp28.06,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,28.06,5.9358129,6.7567702,2.6811458,0.66383544,16.04233632
HighNewVAVAuto.Chicago.hsp21.11.csp28.33,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,28.33,5.79813244,6.82322444,2.59436646,0.64032902,15.86082434
HighNewVAVAuto.Chicago.hsp21.11.csp28.61,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,28.61,5.66151242,6.8963948,2.5070569,0.61717608,15.68691218
HighNewVAVAuto.Chicago.hsp21.11.csp28.89,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,28.89,5.53532006,6.93580782,2.42381236,0.5956138,15.49532602
HighNewVAVAuto.Chicago.hsp21.11.csp29.17,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,29.17,5.41955536,6.78557882,2.3444561,0.57581892,15.13018118
HighNewVAVAuto.Chicago.hsp21.11.csp29.44,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,29.44,5.31262766,6.64507052,2.27252292,0.55779144,14.79278452
HighNewVAVAuto.Chicago.hsp21.11.csp29.72,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,29.72,5.22125308,6.5446822,2.20677564,0.54241506,14.51989796
HighNewVAVAuto.Chicago.hsp21.11.csp30,Chicago,HighNewVAVAuto,High,New,TRUE,21.11,30,5.13800854,6.45595872,2.14367946,0.52809912,14.27051782
HighNewVAVAuto.Duluth.hsp17.67.csp22.22,Duluth,HighNewVAVAuto,High,New,TRUE,17.67,22.22,10.34052718,6.20074616,2.56432066,1.98337628,21.09374226
HighNewVAVAuto.Duluth.hsp18.17.csp22.22,Duluth,HighNewVAVAuto,High,New,TRUE,18.17,22.22,11.43525474,5.87413064,2.56502762,1.97012078,21.84930576
HighNewVAVAuto.Duluth.hsp18.89.csp22.22,Duluth,HighNewVAVAuto,High,New,TRUE,18.89,22.22,13.2563837,5.39021652,2.56732524,1.94608414,23.16478158
HighNewVAVAuto.Duluth.hsp19.17.csp22.22,Duluth,HighNewVAVAuto,High,New,TRUE,19.17,22.22,14.05683916,5.2014582,2.56926938,1.93636344,23.76870216
HighNewVAVAuto.Duluth.hsp19.44.csp22.22,Duluth,HighNewVAVAuto,High,New,TRUE,19.44,22.22,14.88380562,5.01994622,2.57174374,1.92699622,24.40726378
HighNewVAVAuto.Duluth.hsp19.72.csp22.22,Duluth,HighNewVAVAuto,High,New,TRUE,19.72,22.22,15.7979049,4.83366226,2.5751018,1.91727552,25.12871646
HighNewVAVAuto.Duluth.hsp20.csp22.22,Duluth,HighNewVAVAuto,High,New,TRUE,20,22.22,16.77775146,4.64790852,2.57987378,1.90914548,25.91945122
HighNewVAVAuto.Duluth.hsp20.28.csp22.22,Duluth,HighNewVAVAuto,High,New,TRUE,20.28,22.22,17.81786636,4.46515936,2.58605968,1.9017224,26.77557978
HighNewVAVAuto.Duluth.hsp20.56.csp22.22,Duluth,HighNewVAVAuto,High,New,TRUE,20.56,22.22,18.92938422,4.28488456,2.59436646,1.89624346,27.70965068
HighNewVAVAuto.Duluth.hsp20.83.csp22.22,Duluth,HighNewVAVAuto,High,New,TRUE,20.83,22.22,20.05857608,4.1145072,2.60391042,1.8920017,28.67376738
HighNewVAVAuto.Duluth.hsp21.11.csp22.22,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,22.22,21.2874493,3.94112526,2.61645896,1.88864364,29.73844914
HighNewVAVAuto.Duluth.hsp21.11.csp22.5,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,22.5,20.18954042,4.34409246,2.50776386,1.79709232,28.84326104
HighNewVAVAuto.Duluth.hsp21.11.csp22.78,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,22.78,19.1559649,4.76685454,2.40437096,1.70872232,28.0406847
HighNewVAVAuto.Duluth.hsp21.11.csp23.06,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,23.06,18.25211654,5.17653786,2.30946158,1.62936606,27.37225402
HighNewVAVAuto.Duluth.hsp21.11.csp23.33,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,23.33,17.40429476,5.59700232,2.21791026,1.55336786,26.77734718
HighNewVAVAuto.Duluth.hsp21.11.csp23.61,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,23.61,16.59288142,6.03584774,2.12901004,1.4784301,26.24094128
HighNewVAVAuto.Duluth.hsp21.11.csp23.89,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,23.89,15.87867508,6.4563122,2.04647246,1.40985498,25.7960867
HighNewVAVAuto.Duluth.hsp21.11.csp24.17,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,24.17,15.21271876,6.88649736,1.96658598,1.34428444,25.41485852
HighNewVAVAuto.Duluth.hsp21.11.csp24.44,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,24.44,14.62010954,7.30342702,1.89341562,1.28383936,25.10556352
HighNewVAVAuto.Duluth.hsp21.11.csp24.72,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,24.72,14.04941608,7.7332587,1.8195383,1.22410124,24.8310863
HighNewVAVAuto.Duluth.hsp21.11.csp25,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,25,13.54287924,8.1432955,1.75255384,1.16895836,24.61245892
HighNewVAVAuto.Duluth.hsp21.11.csp25.28,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,25.28,13.05896512,8.56075538,1.68680656,1.11487592,24.42617496
HighNewVAVAuto.Duluth.hsp21.11.csp25.56,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,25.56,12.62400798,8.96442954,1.62300342,1.06450502,24.28071794
HighNewVAVAuto.Duluth.hsp21.11.csp25.83,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,25.83,12.28236956,9.30200294,1.56909772,1.02367808,24.18192028
HighNewVAVAuto.Duluth.hsp21.11.csp26.11,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,26.11,11.9414381,9.66113862,1.51413158,0.98196744,24.10344772
HighNewVAVAuto.Duluth.hsp21.11.csp26.39,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,26.39,11.65617974,9.98298216,1.46217002,0.94608922,24.05219312
HighNewVAVAuto.Duluth.hsp21.11.csp26.67,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,26.67,11.37251204,10.32143926,1.4130363,0.90985752,24.0216171
HighNewVAVAuto.Duluth.hsp21.11.csp26.94,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,26.94,11.10563464,10.65547786,1.3653165,0.87503974,24.00624072
HighNewVAVAuto.Duluth.hsp21.11.csp27.22,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,27.22,10.84070138,11.00895786,1.31653626,0.83969174,24.01065922
HighNewVAVAuto.Duluth.hsp21.11.csp27.5,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,27.5,10.61694854,11.3352199,1.27641628,0.8094692,24.0428259
HighNewVAVAuto.Duluth.hsp21.11.csp27.78,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,27.78,10.39973508,11.67385374,1.23293824,0.77924666,24.0905457
HighNewVAVAuto.Duluth.hsp21.11.csp28.06,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,28.06,10.20549782,11.77406532,1.1921113,0.75167522,23.92812164
HighNewVAVAuto.Duluth.hsp21.11.csp28.33,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,28.33,10.02681368,11.80340416,1.15481916,0.7264014,23.71621038
HighNewVAVAuto.Duluth.hsp21.11.csp28.61,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,28.61,9.85290152,11.8521844,1.11911768,0.7016578,23.53063338
HighNewVAVAuto.Duluth.hsp21.11.csp28.89,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,28.89,9.69577966,11.9025553,1.08447664,0.67921182,23.3667954
HighNewVAVAuto.Duluth.hsp21.11.csp29.17,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,29.17,9.54396,11.95946558,1.05230996,0.65764954,23.21815706
HighNewVAVAuto.Duluth.hsp21.11.csp29.44,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,29.44,9.40999108,12.00736212,1.0259757,0.63856162,23.0866625
HighNewVAVAuto.Duluth.hsp21.11.csp29.72,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,29.72,9.29051484,11.99675772,0.99893448,0.62177132,22.91275034
HighNewVAVAuto.Duluth.hsp21.11.csp30,Duluth,HighNewVAVAuto,High,New,TRUE,21.11,30,9.17740124,11.7903254,0.97207,0.60568798,22.5502566
LowNewVAVAuto.Miami.hsp17.67.csp22.22,Miami,LowNewVAVAuto,Low,New,TRUE,17.67,22.22,0.00141392,0.01360898,16.30373478,1.8221894,18.14571906
LowNewVAVAuto.Miami.hsp18.17.csp22.22,Miami,LowNewVAVAuto,Low,New,TRUE,18.17,22.22,0.0026511,0.01307876,16.30373478,1.8221894,18.14642602
LowNewVAVAuto.Miami.hsp18.89.csp22.22,Miami,LowNewVAVAuto,Low,New,TRUE,18.89,22.22,0.00689286,0.01184158,16.30408826,1.8221894,18.14978408
LowNewVAVAuto.Miami.hsp19.17.csp22.22,Miami,LowNewVAVAuto,Low,New,TRUE,19.17,22.22,0.00954396,0.01113462,16.30444174,1.82236614,18.15225844
LowNewVAVAuto.Miami.hsp19.44.csp22.22,Miami,LowNewVAVAuto,Low,New,TRUE,19.44,22.22,0.01272528,0.01042766,16.30479522,1.82236614,18.15508628
LowNewVAVAuto.Miami.hsp19.72.csp22.22,Miami,LowNewVAVAuto,Low,New,TRUE,19.72,22.22,0.017674,0.00954396,16.30532544,1.82236614,18.15968152
LowNewVAVAuto.Miami.hsp20.csp22.22,Miami,LowNewVAVAuto,Low,New,TRUE,20,22.22,0.0247436,0.00866026,16.3060324,1.82254288,18.16675112
LowNewVAVAuto.Miami.hsp20.28.csp22.22,Miami,LowNewVAVAuto,Low,New,TRUE,20.28,22.22,0.0344643,0.00742308,16.30709284,1.82254288,18.17629508
LowNewVAVAuto.Miami.hsp20.56.csp22.22,Miami,LowNewVAVAuto,Low,New,TRUE,20.56,22.22,0.04789654,0.00583242,16.3086835,1.82271962,18.18990406
LowNewVAVAuto.Miami.hsp20.83.csp22.22,Miami,LowNewVAVAuto,Low,New,TRUE,20.83,22.22,0.06468684,0.00424176,16.31062764,1.8230731,18.20740132
LowNewVAVAuto.Miami.hsp21.11.csp22.22,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,22.22,0.08783978,0.00247436,16.31345548,1.82342658,18.23196818
LowNewVAVAuto.Miami.hsp21.11.csp22.5,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,22.5,0.07299362,0.0053022,15.86188478,1.73081482,17.6757674
LowNewVAVAuto.Miami.hsp21.11.csp22.78,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,22.78,0.0609753,0.00813004,15.42021152,1.64474244,17.13883128
LowNewVAVAuto.Miami.hsp21.11.csp23.06,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,23.06,0.0512546,0.0106044,14.98596134,1.56379552,16.61638784
LowNewVAVAuto.Miami.hsp21.11.csp23.33,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,23.33,0.04365478,0.01254854,14.57274322,1.48921124,16.12292976
LowNewVAVAuto.Miami.hsp21.11.csp23.61,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,23.61,0.03693866,0.0141392,14.14786026,1.41692458,15.62063468
LowNewVAVAuto.Miami.hsp21.11.csp23.89,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,23.89,0.0318132,0.01519964,13.72933994,1.34870294,15.1298277
LowNewVAVAuto.Miami.hsp21.11.csp24.17,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,24.17,0.0273947,0.0159066,13.31541486,1.28454632,14.64803446
LowNewVAVAuto.Miami.hsp21.11.csp24.44,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,24.44,0.02403664,0.01661356,12.92004748,1.22604538,14.19151504
LowNewVAVAuto.Miami.hsp21.11.csp24.72,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,24.72,0.0212088,0.01714378,12.51973138,1.16807466,13.7309306
LowNewVAVAuto.Miami.hsp21.11.csp25,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,25,0.01908792,0.01749726,12.12277334,1.11381548,13.27794598
LowNewVAVAuto.Miami.hsp21.11.csp25.28,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,25.28,0.01732052,0.01802748,11.72988032,1.06238414,12.83238444
LowNewVAVAuto.Miami.hsp21.11.csp25.56,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,25.56,0.0159066,0.01838096,11.34334994,1.01254346,12.39495294
LowNewVAVAuto.Miami.hsp21.11.csp25.83,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,25.83,0.01484616,0.0185577,10.97767488,0.96606084,11.98191156
LowNewVAVAuto.Miami.hsp21.11.csp26.11,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,26.11,0.01378572,0.0185577,10.60404652,0.9208154,11.56197732
LowNewVAVAuto.Miami.hsp21.11.csp26.39,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,26.39,0.01290202,0.01820422,10.23377622,0.87733736,11.1469918
LowNewVAVAuto.Miami.hsp21.11.csp26.67,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,26.67,0.01219506,0.01749726,9.87198944,0.83668716,10.7431409
LowNewVAVAuto.Miami.hsp21.11.csp26.94,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,26.94,0.01166484,0.0167903,9.52663948,0.79921828,10.35908488
LowNewVAVAuto.Miami.hsp21.11.csp27.22,Miami,LowNewVAVAuto,Low,New,TRUE,21.11,27.22,0.01113462,0.0159066,9.17121534,0.76210288,9.96513142
